Unnamed: 0,EAN_UPC,Product_name,Closest_Category,Brand,GPT_estimated
571,8712566361458.0,Knorr  Gemüse Bouillon Pur mit vollem Geschmack vegan 6x 28 g,"Brühen, Bouillons & Würzmittel",Knorr,Die Bio Gemüse Bouillon
572,8712566065011.0,Knorr  Karibik Sauce leckere Grillsauce mit süßlich-scharfem Geschmack 250 ml,Sauces,Knorr,Grillsaucen
573,,Knorr Fix für Jägerschnitzel (10 x 47 g),Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
574,8711200369355.0,Knorr Suppe Kürbis Cremesuppe im Glas für die schnelle Mahlzeit aus 100% natürlichen Zutaten 3 x 450 ml,Natürlich Lecker!,Knorr,Suppen
575,,Knorr Fix für Hackfleisch Jäger Art (10 x 36 g),Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
576,4013300531286.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
577,8710908982392.0,Knorr Reis Snack Curry 87g 87g,"Grillsaucen, Ketchup & Mayo",Knorr,Snacks & Fertiggerichte
579,4038700302083.0,Knorr  Delikatess Brühe vegane Gemüse Brühe mit würzigem Geschmack 6x 329 g,Fix Produkte | Knorr Deutschland,Knorr,"Brühen, Bouillons & Würzmittel"
585,4000400147547.0,Knorr Feinschmecker Kräuter Sauce leckere helle Soße ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück,Sauces,Knorr,Grillsaucen
587,8711200886838.0,Knorr  Suppenliebe Buchstaben Suppe leckere Nudelsuppe mit natürlichen Zutaten 14x 3 Teller,Suppen,Knorr,Suppen
588,9000275430404.0,"Knorr Salatkrönung Italienische Art (Salatdressing einfach zuzubereiten, flexibel einsetzbare Salatsoße) 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Salatzutaten
589,8710522802007.0,"Knorr Knusper Topping Italienische Kräuter, 40g","Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
592,,"Knorr Käse Sauce (cremige Konsistenz, abgerundeter Käsegeschmack) 1er Pack (1 x 1kg) & Delikatess Sauce zu Braten (pur als Bratensoße, Soßenbinder und zum Verfeinern), 1er Pack (1 x 1 kg)",Sauces,Knorr,Sauces
594,8717163861769.0,Knorr Fix Würzmischung Chili con Carne für einen würzigen Eintopf mit natürlichen Zutaten* 33 g,Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
595,,"Knorr Pasta Snack Brokkoli-Käse-Sauce leckeres Nudelgericht fertig in nur 5 Minuten - 8 x 62 g Becher -, 496 g & Snack Bar Spaghetti Bolognese, 8er Pack (8 x 68 g)",Natürlich Lecker!,Knorr,Snacks & Fertiggerichte
596,4007801104445.0,"Knorr Minestrone mit Nudeln und Gemüse (verfeinert mit mediterranen Kräutern) 1er Pack (1 x 1,2 kg)","Brühen, Bouillons & Würzmittel",Knorr,Suppen
597,,"Knorr Kaiserteller Speckknoedel, 1x63g",Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
598,,"Knorr Snack Bar Spaghetti Bolognese, 8er Pack (8 x 68 g) & Kartoffel Snack Speck & Zwiebeln (mit nachhaltig angebauten Kartoffeln), 8er Pack ( 8 x 58g )",Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
599,8720182078896.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
600,4000400117717.0,Knorr Soße zu Schweinebraten leckere dunkle Soße ohne geschmacksverstärkende Zusatzstoffe 3x 78 g,Sauces,Knorr,Grillsaucen
601,8710447773161.0,Knorr Natürlich Lecker Lasagne Fix 3 Portionen (19 x 43g),Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
602,,"Knorr Kokosmilch Pulver (Milk Powder aus 20 frischen Kokosnüssen, ergibt 6,6 Liter Kokosmilch) 1er Pack (1 x 1 kg) & Umami Würzmischung (feiner, vollmundiger Geschmack) 1er Pack (1 x 1kg)","Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
604,4007801108023.0,"Knorr Salatkrönung Dressing Salathit konzentriert, 1er Pack (1 x 0,77 l)",Salatzutaten,Knorr,Salatzutaten
605,8710447895238.0,Knorr  Cup a Soup Kartoffel Cremesuppe mit Knusper-Croûtons schnelle Suppe ohne geschmacksverstärkende Zusatzstoffe und Farbstoffe 12x 48 g,Suppen,Knorr,Suppen
606,,"Knorr Paprika Sauce (pikant- fruchtiger Paprikageschmack) 1er Pack (1 x 1 kg) & Delikatess Sauce zu Braten (pur als Bratensoße, Soßenbinder und zum Verfeinern), 1er Pack (1 x 1 kg)",Sauces,Knorr,Grillsaucen
607,8714100953570.0,Knorr  Pasta Snack Pot Gulasch-Sauce leckere Instant Nudeln fertig in 5 Minuten 8x 60 g,Snacks & Fertiggerichte,Knorr,Fix Produkte | Knorr Deutschland
608,8718114825014.0,Knorr Fix Würzmischung Sauerbraten für ein leckeres Fleischgericht ohne geschmacksverstärkende Zusatzstoffe 37 g,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
609,8712100240744.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
610,,Knorr Bröselknöderl (traditionelle Suppeneinlage) 1er Pack (1 x 3kg),Salatzutaten,Knorr,Suppen
611,8712100484858.0,"Knorr Umami Würzmischung (feiner, vollmundiger Geschmack) 1er Pack (1 x 1kg)",Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
612,8714100823644.0,Knorr  Salatkrönung Gartenkräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen,Salatzutaten,Knorr,Salatzutaten
613,8711200340019.0,Knorr Feinschmecker Suppe Waldpilz Cremesuppe leckere Pilzsuppe ohne geschmacksverstärkende Zusatzstoffe und ohne Farbstoffe 16x 2 Teller,Suppen,Knorr,Suppen
614,8710522734667.0,Knorr  Big Pot Pasta Snack Käse & Sahne leckere Instant Nudeln fertig in nur 5 Minuten 8x 92 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
615,4038700114044.0,Knorr  Feinschmecker 3 Pfeffer Sauce würzige Soße ohne geschmacksverstärkende Zusatzstoffe und Farbstoffe 250 ml,Sauces,Knorr,Grillsaucen
616,8710522966419.0,Knorr Fix Würzmischung Tagliatelle mit Lachs leckeres Nudelgericht 100% natürliche Zutaten ohne zugesetzten Zucker* 39 g 1 Stück,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
617,,"Knorr Pasta Snack Rahm Sauce leckeres Nudelgericht fertig in nur 5 Minuten - 8 x 62 g Becher -, 496 g & Snack Bar Spaghetti Bolognese, 8er Pack (8 x 68 g)",Natürlich Lecker!,Knorr,Snacks & Fertiggerichte
618,4007801104001.0,"Knorr Gulasch Cremesuppe Trockenmischung (typisch, würziger Basisgeschmack) 1er Pack (1 x 2,7kg)",Salatzutaten,Knorr,Suppen
620,8712100671135.0,Knorr Fix Würzmischung Chili con Carne Unser Bestes für ein leckeres Fleischgericht ohne geschmacksverstärkende Zusatzstoffe 49 g,Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
622,8712100935336.0,"Knorr Ketchup Curry, 8er Pack (8 x 430 ml) Ketchup Curry 430 ml (8er Pack)",Natürlich Lecker!,Knorr,Ketchup & Mayo
623,9000275712012.0,"Knorr Goldaugen Rindsuppe (vielseitig anwendbare Rinderbrühe, authentischer Geschmack und idealer Suppenspiegel) 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,"Brühen, Bouillons & Würzmittel"
624,8718114823621.0,Knorr Fix Würzmischung Paprika-Rahm Schnitzel für ein leckeres Schnitzel Gericht mit natürlichen Zutaten 3 Portionen,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
625,9000275744709.0,Knorr Braune Grundsauce 2 kg,"Grillsaucen, Ketchup & Mayo",Knorr,"Brühen, Bouillons & Würzmittel"
626,,Knorr Spaghetteria Nudel-Fertiggericht Panna leckeres Nudelgericht fertig in 6 Minuten 163 g 1 Stück,Natürlich Lecker!,Knorr,Snacks & Fertiggerichte
627,,"Knorr Sahne Sauce Carbonara 1 kg, 1er Pack (1 x 1 kg) & Käse Sauce (cremige Konsistenz, abgerundeter Käsegeschmack) 1er Pack (1 x 1kg)",Salatzutaten,Knorr,Sauces
628,,Knorr Fix Schmorbraten 4 Portionen (5 x 41 g),Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
629,8720182408938.0,Knorr Spaghetteria Nudel-Fertiggericht Carbonara leckeres Nudelgericht  9x 155g,Sauces,Knorr,Snacks & Fertiggerichte
630,40387994.0,Knorr  Soße zu Braten leckere dunkle Soße ohne geschmacksverstärkende Zusatzstoffe 3x 250 ml,Sauces,Knorr,Fix Produkte | Knorr Deutschland
631,4000400348289.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
632,4007801112945.0,"Knorr Chinesische Sauce süß-sauer (pikante Sauce mit Gemüsestücken) 1er Pack (1 x 2,25 l)",Suppen,Knorr,Grillsaucen
634,8714100823842.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
635,8710604725545.0,Knorr Tomato al Gusto Nudelsosse Italienische Kräuter   500 g,"Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
636,4038700117243.0,Knorr  Jäger Soße leckere braune Sauce ohne geschmacksverstärkende Zusatzstoffe 184 g 1 Stück,Suppen,Knorr,Grillsaucen
637,8720182130945.0,Knorr  Suppe mit Rind Bouillon mit kräftigem Geschmack und natürlichen Zutaten 330 g,Natürlich Lecker!,Knorr,"Brühen, Bouillons & Würzmittel"
638,,Knorr Cup a Soup Kartoffelcreme (mit Knusper-Croutons Instant Suppe 3 Tassen) 12er Pack & Cup a Soup Spargelcreme Instant Suppe (12 x 3 Tassen),Suppen,Knorr,Suppen.
639,8717163861752.0,Knorr Fix Würzmischung Gulasch für ein leckeres Fleischgericht ohne geschmacksverstärkende Zusatzstoffe und Farbstoffe 46 g 1 Stück,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
640,8714100824023.0,Knorr  Salatkrönung Paprika Kräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 15x 5er Pack,Salatzutaten,Knorr,Salatzutaten
641,8717163861790.0,Knorr Fix Würzmischung Knuspriges Wiener Schnitzel für ein leckeres Schnitzel Gericht mit natürlichen Zutaten 3 Portionen,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
643,,"Knorr Kräuternockerl (vorgeformte Nockerl mit ausgewählten Gartenkräutern) 1er Pack (1 x 2,5 kg)","Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
646,8710604724739.0,Knorr Fix Würzmischung Spaghetti Carbonara für ein leckeres Nudelgericht ohne geschmacksverstärkende Zusatzstoffe 36 g 1 Stück,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
647,8718114947440.0,"Knorr Fix Schwedische Hackbällchen Köttbular, 49 g (10er Pack)",Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
649,8711200369331.0,Knorr Suppe Tomaten Cremesuppe im Glas für die schnelle Mahlzeit aus 100% natürlichen Zutaten 3x450 ml,Natürlich Lecker!,Knorr,Suppen
651,,"Knorr Fix Schlemmer-Geschnetzeltes, 43g Beutel, 11er Pack (11 x 43 g)",Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
652,8714100779477.0,Knorr Professional Geflügel Fond (ausgewogene Basis für Saucen und Suppen) 1er Pack (1 x 1 l),Sauces,Knorr,"Brühen, Bouillons & Würzmittel"
653,,Knorr Rindessa Rindfleisch Bouillon (kräftiger Geschmack) 1er Pack (1 x 12 kg),Salatzutaten,Knorr,Die Bio Gemüse Bouillon.
654,4038700101105.0,Knorr  Soße zu Braten leckere dunkle Sauce ohne geschmacksverstärkende Zusatzstoffe 253 g 1 Stück,Sauces,Knorr,Grillsaucen
655,9000275698217.0,"Knorr Sweety Kaiserschmarrn, 2 Portionen, 7er Pack (7 x 205 g)",Snacks & Fertiggerichte,Knorr,Fix Produkte | Knorr Deutschland
656,8710522798126.0,"Knorr Knorr Tomato al Gusto Napoli 500 g, 500 g","Brühen, Bouillons & Würzmittel",Knorr,Saucen
657,8711200340071.0,Knorr  Feinschmecker Blumenkohl Broccoli Suppe leckere Gemüsesuppe mit nachhaltig angebautem Gemüse 13x 2 Teller,Suppen,Knorr,Suppen
658,4038700317025.0,"Knorr Rahm Soße 3 x 250 ml, 15er-Pack",Sauces,Knorr,Sauces
659,8714100823989.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
660,8711327459007.0,Knorr  Vollkorn Pasta Snack Spinat & Käse leckere Vollkorn Instant Nudeln fertig in nur 5 Minuten 8x 60 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
662,4038700114037.0,Knorr Feinschmecker Jäger Sauce leckere braune Sauce ohne geschmacksverstärkende Zusatzstoffe und Farbstoffe 250 ml 1 Stück,Sauces,Knorr,Sauces
663,,"Knorr Rahmsauce (cremig, auch als Saucenbinder) 1er Pack (1 x 1 kg) & Bratenjus pastös (vielseitig anwendbar als klarer Bratensaft, Bratensoße und braune Soße) 1er pack (1 x 0,4 kg)",Snacks & Fertiggerichte,Knorr,Sauces
664,9000275786709.0,Knorr Pistaziennockerl (vorgeformte Nockerl mit feinnem Pistaziengeschmack) 1er Pack (1 x 3 kg),"Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
665,4007801106784.0,"Knorr Jäger Sauce mit Champignons (braune Sauce, mittlere Bindung) 1er Pack (1 x 3kg)",Salatzutaten,Knorr,Grillsaucen
667,4007801109600.0,"Knorr Salatkrönung Universal Kräuter (Salatdressing einfach zuzubereiten, für flexibel einsetzbares Dressing) 1er Pack (1 x 0,5 kg)",Salatzutaten,Knorr,Salatzutaten
668,8712566403509.0,Knorr Suppenliebe Steinpilz-Suppe 750ml 56ml,Suppen,Knorr,Suppen
671,4007801106760.0,"Knorr Jäger Sauce mit Champignons (braune Sauce, mittlere Bindung) 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Grillsaucen
673,4007801105954.0,"Knorr Pfeffer Sauce 1 kg, 1er Pack (1 x 1 kg)",Natürlich Lecker!,Knorr,Sauces
674,4013300531255.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
675,,Knorr Fix Pfeffer-Rahm Medaillons 3 Portionen (1 x 35 g),Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
676,4007801104315.0,"Knorr Rindfleisch Suppe mit Ribeli Pasta (vollmundiger Geschmack, frisches Gemüse) 1er Pack (1 x 2,4 kg)",Sauces,Knorr,"Brühen, Bouillons & Würzmittel"
677,8712566012848.0,Knorr  Karibik Sauce leckere Grillsauce mit süßlich-scharfem Geschmack 6x 250 ml,Sauces,Knorr,Grillsaucen
678,8714100430880.0,Knorr Natuerl Wikitopf  19x 32g  BT,"Grillsaucen, Ketchup & Mayo",Knorr,Natürlich Lecker!
679,9000275742910.0,"Knorr Roux weiße Mehlschwitze (sofortige, stabile Saucen Bindung) 1er Pack (1 x 1kg)",Sauces,Knorr,Fix Produkte | Knorr Deutschland
680,8717163934142.0,Knorr Linsen Bolognese Fix 44g 44g,"Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
681,8714100823866.0,Knorr  Salatkrönung Dill-Kräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen,Salatzutaten,Knorr,Salatzutaten
682,8714100109311.0,"Knorr Natürlich Lecker! Paprika-Rinder Geschnetzeltes für 3 Portionen, 23er Pack (23 x 31 g)",Natürlich Lecker!,Knorr,Natürlich Lecker!
684,4007801106289.0,"Knorr Collezione Italiana Tomato al Gusto Kräuter, 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Fix Produkte | Knorr Deutschland
685,8712423021686.0,Knorr  Salatkrönung Kartoffelsalat für ein leckeres Salatdressing mit natürlichen Zutaten* 15x 5er Pack,Salatzutaten,Knorr,Salatzutaten
686,8717163861714.0,Knorr Fix Würzmischung Spaghetti Bolognese für ein leckeres Nudelgericht ohne geschmacksverstärkende Zusatzstoffe 38 g,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
687,8714100824061.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Would you like to classify a specific Knorr product?
688,8714100953624.0,Knorr  Pasta Snack Pot Tomate & Kräuter leckere Instant Nudeln fertig in nur 5 Minuten 8 x 69 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
690,8712423045194.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
692,8714100946312.0,Knorr  Pasta Snack Pot Bolognese leckere Instant Nudeln fertig in nur 5 Minuten 8x 68 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
693,8711200851812.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
694,8710522627594.0,Knorr Asia Noodles Instant Nudeln Beef Taste leckere Asia Nudeln fertig in nur 3 Minuten 63 g,Suppen,Knorr,Snacks & Fertiggerichte
695,8712566427048.0,Knorr Großmutters Geheimnis Deftiger Erbseneintopf mit Speck und Kartoffeln für eine leckere deftige Suppe mit nachhaltig angebautem Gemüse 122 g,Suppen,Knorr,Suppen
696,,Knorr Salatkrönung Croutons (10 x 25 g),Salatzutaten,Knorr,Salatzutaten
697,,"Knorr Salat Mayonnaise ideal zum Verfeinern Flasche, 8er Pack (8 x 430 ml)",Salatzutaten,Knorr,Ketchup & Mayo
698,8711327465589.0,"Knorr Activ Veggie Weizen Linsen Spirelli Mediterran 143g Beutel, 142 g",Snacks & Fertiggerichte,Knorr,Suppen
699,,"Knorr Paprika Sauce (pikant- fruchtiger Paprikageschmack) 1er Pack (1 x 1 kg) & Rahmsauce (cremig, auch als Saucenbinder) 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Sauces
700,4007801105794.0,"Knorr Wildsauce - braune Sauce mit pikantem Wildgeschmack, 1 kg",Natürlich Lecker!,Knorr,Grillsaucen
707,5996358042241.0,"Knorr Sauce Demi Glace granuliert 1,05kg, 1050 g",Sauces,Knorr,"Brühen, Bouillons & Würzmittel"
708,8714100953617.0,"Knorr Snack Bar Nudeln in Käse-Kräuter-Sauce, 8er Pack (8 x 65 g)",Salatzutaten,Knorr,Snacks & Fertiggerichte
709,4038700114181.0,Knorr  Feinschmecker Edelpilz Sauce leckere braune Sauce ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück,Sauces,Knorr,Grillsaucen
710,8710522801406.0,"Knorr Knusper Topping Orientalische Gewürze, 40g","Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
713,,"Knorr Gemüsegold Bouillon Gemüsebrühe (ausgeprägter Gemüsegeschmack) 1er Pack (1 x 1 kg) & Goldaugen Rindsuppe (vielseitig anwendbare Rinderbrühe, authentischer Geschmack) 1er Pack (1 x 1 kg)",Suppen,Knorr,"Brühen, Bouillons & Würzmittel"
714,8712100378720.0,"Knorr Professional konzentrierte Bouillon Huhn (flüssig, perfekt zum Abrunden, 30 g Bouillon genügen für 1 L Basis) 1er Pack (1 x 1L)",Salatzutaten,Knorr,"Brühen, Bouillons & Würzmittel"
716,8710604786737.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
717,4038700128188.0,Knorr Feinschmecker Zitronen Butter Sauce leckere helle Soße ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück,Sauces,Knorr,Sauces
719,8710522970201.0,Knorr Fix Würzmischung Natürlich Lecker! Spaghetti Bolognese Nudelgericht mit 100% natürlichen Zutaten und sonnengereiften Tomaten aus der Mittelmeerregion 3 Portionen,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
720,8714100823705.0,Knorr  Salatkrönung Paprika Kräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen,Salatzutaten,Knorr,Salatzutaten
721,8720182021427.0,Knorr  Pasta Snack Tomate & Fleischbällchen leckere Instant Nudeln fertig in nur 5 Minuten 63 g 1 Stück,Natürlich Lecker!,Knorr,Snacks & Fertiggerichte
722,8717163861813.0,Knorr Fix Würstchen Gulasch 29g 29g,Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
723,4000400340825.0,"Knorr Soße nach Art Hollandaise, 15er Pack (15 x 750 ml)",Sauces,Knorr,Grillsaucen
724,8714100823729.0,Knorr Sk Tr HimBalsami  15x      PK,"Grillsaucen, Ketchup & Mayo",Knorr,Fix Produkte | Knorr Deutschland
725,,Knorr Gourmet Sauce Hollandaise (feiner Buttergeschmack) 2er Pack (2x 1L),Sauces,Knorr,Sauces
726,8718114835808.0,Knorr Fix Würzmischung Seelachs in Kräuter-Dill-Rahm für ein leckeres Fisch Gericht ohne geschmacksverstärkende Zusatzstoffe 30 g,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
727,,"Knorr Natürlich Lecker Puten Paprika Geschnetzeltes, 3 Portionen, 12er Pack",Natürlich Lecker!,Knorr,Knorr Natürlich Lecker!
728,8717163861844.0,Knorr Fix Würzmischung Ofen-Makkaroni alla mamma für ein leckeres Nudelgericht ohne geschmacksverstärkende Zusatzstoffe 48 g,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
729,,"Knorr Pasta Snack Becher verschiedene Sorten Sortimentskarton, 24 x 70 g (24 x Snackbecher - 3 x Sorten), 1.616 kg & Snack Bar Spaghetti mit Käse Sahne Sauce, 8er Pack (8 x 71 g)",Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
730,8718114824260.0,Knorr Fix Würzmischung Kräuter-Rahm Schnitzel für ein leckeres Schnitzel Gericht ohne geschmacksverstärkende Zusatzstoffe 47 g,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
731,8710522974575.0,Knorr Fix Gewürzmischung Chili con Carne XXL leckerer Chili-Eintopf für die schnelle Zubereitung 250 g,Fix Produkte | Knorr Deutschland,Knorr,Fix Produkte | Knorr Deutschland
732,,Knorr Würzbasis Soße zu Braten (ohne geschmacksverstärkende Zusatzstoffe) 253 g,Sauces,Knorr,"Brühen, Bouillons & Würzmittel"
734,8711327418172.0,Knorr Taste the World Kartoffel Snack Röstzwiebeln & Croûtons leckeres Kartoffelgericht fertig in nur 5 Minuten 48 g 1 Portion,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
735,8720182021434.0,Knorr  Pasta Snack Tomate & Fleischbällchen leckere Instant Nudeln fertig in nur 5 Minuten 8x 63g,Natürlich Lecker!,Knorr,Snacks & Fertiggerichte
736,4007801104308.0,"Knorr Hühner Suppe mit Nudeln (runder Geschmack, reichlich Einlage) 1er Pack (1 x 2,4kg)",Snacks & Fertiggerichte,Knorr,"Brühen, Bouillons & Würzmittel"
737,,"Knorr Specknockerl (vorgeformte Nockerl mit kräftigem Speck Geschmack) 1er Pack (1 x 2,5 kg)",Sauces,Knorr,Fix Produkte | Knorr Deutschland
739,40387444.0,Knorr Würzmittel Aromat zum Streuen Gewürzmischung zum Verfeinern von Speisen für schnelle Gerichte 100 g,"Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
740,8710522734759.0,Knorr  Big Pot Pasta Snack Bolognese leckere Instant Nudeln fertig in nur 5 Minuten 8x 88 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
741,8710447914106.0,Knorr Asia Snack Green Curry Noodles 1 Portion (8 x 65 g),Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
742,,Knorr Tomatensauce (ideale Basis) 1er Pack (1 x 1 kg),Snacks & Fertiggerichte,Knorr,Grillsaucen
743,,"Knorr Tomato al Gusto All' Arrabbiata Soße, 1er-Pack (1 x 370 g)",Sauces,Knorr,Sauces
744,8712566012770.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
745,,"Knorr Soße zu Braten Extra, 1er Pack (1 x 2,5 L)",Sauces,Knorr,Grillsaucen
746,8712566259663.0,Knorr Tomato al Gusto Napoli 500g 500g,"Brühen, Bouillons & Würzmittel",Knorr,Sauces
747,8717163865613.0,Knorr Fix Würzmischung Paprika-Gulasch für eine leckeres Fleischgericht mit natürlichen Zutaten 4 Portionen,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
748,8712566989324.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
750,9000275430107.0,"Knorr Salatkrönung Speck Kräuter Dressing (Trockenmischung für Salatdressing mit ausgesuchten Kräutern, Gewürzen und Speck) 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Salatzutaten
752,8712566410330.0,Knorr Suppenliebe Suppe Zwiebel   46 g,Suppen,Knorr,Suppen
753,4038700118073.0,Knorr  Spaghetteria Formagiana leckeres Nudelgericht fertig in 6 Minuten 163 g 2 Portionen,Sauces,Knorr,Fix Produkte | Knorr Deutschland
754,8720182052797.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
756,,Knorr Feinschmecker Champignon Sauce (11 x 250 ml),Sauces,Knorr,Sauces
758,8718114841298.0,Knorr Fix Würzmischung Wikingertopf mit Hackbällchen für ein leckeres Gericht mit Hackfleisch ohne geschmacksverstärkende Zusatzstoffe 30 g 1 Stück,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
760,,"Knorr Pasta Snack Tomaten-Mozzarella-Sauce, 8 x 72 g + Knorr Pasta Snack Käse-Kräuter-Sauce (ohne geschmacksverstärkende Zusatzstoffe) 65 g x 8",Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
761,4013300031328.0,Knorr  Cocktail Sauce cremige Grillsauce mit feinem Geschmack 250 ml,Sauces,Knorr,Grillsaucen
764,8710447895177.0,Knorr  Cup a Soup Hühnersuppe mit Nudeln schnelle Nudelsuppe ohne Farbstoffe und ohne geschmacksverstärkende Zusatzstoffe 12x 3 Portionen,Suppen,Knorr,Suppen
765,8710447895160.0,Knorr  Cup a Soup Spargel Cremesuppe mit Knusper-Croûtons schnelle Suppe mit nachhaltig angebautem Spargel 12x 3 Portionen,Suppen,Knorr,Suppen
766,8712566698394.0,"Knorr Delikatess Sauce zu Braten (Gravy) (ideal pur als Bratensoße, Soßenbinder und zum Verfeinern von Bratensaucen), 1er Pack (1 x 10 kg)","Brühen, Bouillons & Würzmittel",Knorr,Grillsaucen
768,,"Knorr Pasta Snack Brokkoli-Käse-Sauce leckeres Nudelgericht - 8 x 62 g Becher -, 496 g & Pasta Snack Rahm Sauce leckeres Nudelgericht fertig in nur 5 Minuten - 8 x 62 g Becher -, 496 g",Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
770,8711327416208.0,Knorr  Pasta Snack Rahm & Kräuter leckerer herzhafter Snack fertig in nur 5 Minuten 62 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
771,8714100953563.0,"KnorrSnack Bar Nudeln in Pilz-Rahm-Sauce, 8er Pack (8 x 70 g)",Sauces,Knorr,Snacks & Fertiggerichte
772,7611100140324.0,"Knorr Kürbis Cremesuppe Trockenmischung (mit Kürbiskerne) 1er Pack (1 x 1,1 kg)",Salatzutaten,Knorr,Suppen
773,9000275435003.0,"Knorr Salatkrönung Klares Dressing (Trockenmischung für würzige, klare Salatdressings) 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Salatzutaten
